indice_tiempo,ica_exportaciones_total_general,ica_exportaciones_total_productos_primarios,ica_exportaciones_animales_vivos,ica_exportaciones_pescados_mariscos,ica_exportaciones_miel,ica_exportaciones_hortalizas_legumbres_sin_elaborar,ica_exportaciones_frutas_frescas,ica_exportaciones_cereales,ica_exportaciones_semillas_frutos_oleaginosos,ica_exportaciones_tabaco_sin_elaborar,ica_exportaciones_lanas_sucias,ica_exportaciones_fibra_algodon,ica_exportaciones_mineral_cobre_concentrados,ica_exportaciones_resto_primarios,ica_total_moa,ica_carnes,ica_pescados_mariscos_elaborados,ica_productos_lacteos_huevos,ica_otros_productos_origen_animal,ica_frutas_secas_procesadas,ica_cafe_te_yerba_mate_especias,ica_productos_molineria,ica_grasas_aceites,ica_azucar_articulos_confiteria,ica_hortalizas_legumbres_frutas_preparadas,ica_bebidas_liquidos_alcoholicos_vinagre,ica_residuos_desperdicios_industria_alimenticia,ica_extractos_curtientes_tintor,ica_pieles_cueros,ica_lanas_elaboradas,ica_resto_moa,ica_total_moi,ica_productos_quimicos_conexos,ica_materias_plasticas_artificiales,ica_caucho_sus_manufacturas,ica_manufacturas_cuero_marroquineria,ica_papel_carton_impresos_publicaciones,ica_textiles_confecciones,ica_calzado_partes_componentes,ica_manufacturas_piedra_yeso,ica_piedras_metales_preciosos,ica_metales_comunes_manufacturas,ica_maquinas_aparatos_materiales_electricos,ica_material_transporte_terrestre,ica_vehiculos_navegacion_aerea_maritima_fluvial,ica_resto_moi,ica_total_combustibles_energia,ica_petroleo_crudo,ica_carburantes_grasas_aceites_lubricantes,gas_petroleo_otros_hidrocarburos,ica_energia_electrica,ica_resto_combustibles
2016-04-01,4743.0,1345.0,3.0,101.0,16.0,52.0,81.0,656.0,319.0,21.0,13.0,3.0,73.0,7.0,1835.0,131.0,21.0,60.0,4.0,9.0,17.0,71.0,481.0,16.0,88.0,76.0,720.0,28.0,67.0,17.0,29.0,1375.0,330.0,82.0,22.0,2.0,29.0,13.0,1.0,8.0,181.0,85.0,100.0,489.0,8.0,25.0,186.0,101.0,60.0,17.0,0.0,8.0
2016-05-01,5377.0,1664.0,4.0,97.0,18.0,49.0,103.0,473.0,825.0,22.0,10.0,2.0,52.0,9.0,2215.0,120.0,27.0,52.0,3.0,14.0,15.0,67.0,482.0,38.0,100.0,84.0,1072.0,29.0,65.0,14.0,33.0,1350.0,366.0,77.0,22.0,2.0,29.0,11.0,1.0,10.0,113.0,142.0,105.0,400.0,46.0,26.0,137.0,59.0,63.0,10.0,1.0,4.0
2016-06-01,5307.0,1605.0,3.0,111.0,15.0,52.0,118.0,424.0,777.0,24.0,6.0,2.0,66.0,7.0,2065.90520903,104.0,23.0,37.0,3.0,14.0,13.0,53.0,408.0,28.0,83.0,61.0,1120.0,20.0,58.0,12.650693369999999,28.254515659999996,1443.90129645,366.0,64.58422454000002,21.930328710000015,1.583207439999999,25.012828099999993,11.566952559999995,1.00531092,8.760338270000004,220.0,110.0,94.0,448.93780043,44.52030548,26.0,170.10293185999998,88.0,71.0,7.531433430000001,0.0,3.57149843
2016-07-01,4991.0,1545.0,2.0,139.0,15.0,68.0,126.0,499.0,524.0,36.0,5.0,4.0,119.0,8.0,2015.0,128.0,18.0,47.0,3.0,13.0,18.0,60.0,431.0,34.0,110.0,67.0,969.0,20.0,59.0,7.0,31.0,1321.0,418.0,86.0,23.0,2.0,24.0,13.0,0.0,9.0,107.0,108.0,117.0,378.0,7.0,29.0,98.0,9.0,76.0,6.0,0.0,7.0
2016-08-01,5770.0,1921.0,2.0,174.0,15.0,74.0,97.0,860.0,538.0,62.0,5.0,12.0,72.0,10.0,2135.0,131.0,22.0,51.0,4.0,13.0,13.0,75.0,416.0,27.0,120.0,93.0,1040.0,24.0,66.0,8.0,32.0,1591.0,438.0,86.0,28.0,2.0,32.0,13.0,1.0,10.0,253.0,119.0,118.0,451.0,10.0,30.0,115.0,39.0,64.0,10.0,0.0,2.0
2016-09-01,5042.0,1292.0,1.0,142.0,15.0,69.0,32.0,438.0,434.0,70.0,6.0,10.0,66.0,9.0,1916.0,139.0,22.0,62.0,5.0,13.0,16.0,73.0,272.0,40.0,109.0,92.0,934.0,28.0,65.0,13.0,33.0,1661.0,436.0,87.0,24.0,3.0,26.0,15.0,1.0,10.0,257.0,135.0,122.0,459.0,56.0,30.0,174.0,62.0,70.0,32.0,0.0,10.0
2016-10-01,4729.0,1103.0,2.0,149.0,11.0,51.0,83.0,507.0,131.0,33.0,6.0,9.0,113.0,8.0,1880.0,127.0,18.0,55.0,5.0,18.0,13.0,64.0,348.0,47.0,98.0,86.0,885.0,23.0,61.0,10.0,22.0,1521.0,492.0,88.0,20.0,2.0,27.0,12.0,1.0,8.0,147.0,94.0,123.0,388.0,88.0,31.0,224.0,98.0,83.0,35.0,2.0,6.0
2016-11-01,4848.0,891.3507992192812,4.57890433343709,124.01743213439816,13.034539431333524,53.20762923485014,52.15662338677781,487.3607434128348,46.64771325941543,41.69353357329956,10.21233805455266,11.683504503220302,39.24206149578083,8.0,2075.6475078588314,151.21997304541563,23.619918069685788,62.82034878106773,5.047401336894829,13.965556306457966,18.80631591095875,53.99144467363649,408.9786293986611,53.967999595631966,115.38112589678316,81.86773673409687,945.9165180102011,25.716230887566727,68.11389023073555,12.478743910789474,33.75567507024691,1642.9442616920949,418.65398367985733,99.45009373769923,21.72290894990906,2.0348895563693046,28.476772348185186,13.210532337025109,0.9538021413827649,8.238296229004835,189.34908519882984,160.66072239996674,110.74657904504517,553.7977988163344,6.437509062699971,29.211288189785776,237.71149650061085,94.3974113464354,98.0,38.93389556184402,0.0,6.9077509066555605
2016-12-01,4628.0,989.0,3.005990514240687,91.10926687830202,10.507381759583936,80.78565269336097,23.047678714123286,534.9326196736648,73.32469795592974,11.648361459374405,11.759088657796365,7.272630970925079,134.59481817483882,7.0,1889.525600246464,128.3292815478051,21.827070215062093,70.71520401100844,4.312018964206792,8.210768628952778,13.635445577572664,64.51390349208656,464.4716205045329,48.023648826798215,97.23104999955807,76.59244303726874,767.9510851968059,29.838818249509067,57.080853140880144,11.856706672231638,24.93568218218295,1499.096749817263,351.74493415660686,92.93131605737337,18.820351534218823,2.3555728138553578,31.26759616182095,14.076570339024084,1.3105738612593407,8.712508216666043,204.83900014681052,104.83149148711895,116.70525610243052,520.7856118046033,1.4173083439236416,29.298658791550636,250.5906185495184,94.1282730102539,95.0,3.0,50.540044031673325,0.184872969985008
2017-01-01,4291.0,1073.0,4.0,109.0,11.0,94.0,15.0,662.0,68.0,17.0,9.0,7.0,71.0,6.0,1829.0,151.0,19.0,53.0,4.0,4.0,9.0,49.0,319.0,41.0,72.0,67.0,906.0,26.0,71.0,7.0,31.0,1154.0,284.0,82.0,18.0,2.0,36.0,12.0,0.0,8.0,185.0,117.0,96.0,281.0,1.0,30.0,235.0,64.0,118.0,47.0,0.0,5.0
2017-02-01,3899.0,945.0,4.0,119.0,11.0,86.0,69.0,499.0,45.0,17.0,8.0,5.0,75.0,7.0,1579.0,142.0,20.0,40.0,4.0,5.0,16.0,60.0,274.0,21.0,70.0,62.0,741.0,20.0,63.0,12.0,29.0,1181.0,303.0,70.0,16.0,2.0,29.0,11.0,1.0,7.0,168.0,98.0,91.0,304.0,53.0,26.0,194.0,52.0,77.0,51.0,0.0,15.0
2017-03-01,4564.0,1063.0,2.030908599233949,153.38812010328894,15.865425549447522,73.70861234908074,67.10912398774941,650.639224799618,66.17808951542989,9.230306614190313,5.70851211994886,2.4330421090126033,9.396714508533465,8.0,1943.0,138.5472772664505,22.682738562580163,45.720240026421315,3.543003664308337,5.394612477393812,14.582667712151293,63.52163895702679,510.1959286509072,24.122099861124255,76.03004990884776,69.33407993935349,842.5338257866371,20.572786677723297,57.37803155549038,15.999584783334269,24.04092579831374,1370.0,253.88760653183968,93.00094641478275,22.381276806294167,2.101289021277578,33.87411131527835,13.415919571220904,1.0407831218388979,7.901590621383,219.22661558385846,117.74689949715463,97.74923687498392,480.410574702069,0.34333286317996553,26.270600660630123,189.0,41.3213958740234,113.0,39.37068634852755,0.176529482007026,3.6018933113282374
2017-04-01,4867.0,1342.0,3.9125256297847817,125.48471953814412,18.222855677828118,49.02876254987484,89.6387162810859,652.4526030350229,342.1756389540963,5.617606252431855,3.607753092423072,2.737040692940348,43.25125277042376,6.0,1917.0,139.29296748767575,20.144707832660025,33.140124708355806,4.138827674323687,8.053045581735184,17.22180839845531,72.0156080135201,456.517627496737,22.550621887596186,75.45910196553442,66.7038640193058,862.4928472861652,20.75212908303542,72.99170605777161,12.890573474112873,24.107361980001503,1460.0,359.57582404950085,88.64564055765469,24.113622271210442,2.155478254525402,34.81506268594935,12.19666098645096,1.221380048543778,7.3901111154082075,138.0770669366909,131.50636243350888,106.45744254667278,522.6975375239465,0.6760491058230386,27.444924829144167,148.0,,120.0,27.426128141581955,0.167380437254905,7.704086682933843
2017-05-01,5493.0,1576.0,3.4095824813703035,95.4034902536839,18.172687686979756,46.97488406804028,106.87787748137985,546.3387420835052,638.2915876196344,11.963983736932267,4.425796478986728,3.762806439772232,92.73583400249467,8.0,2021.0,142.7386795124836,23.331860239457445,39.32377999124578,4.344449662603431,10.274059392657339,18.63557778125321,62.41692204534768,465.72456926409984,33.931038638753904,77.19826164183888,72.11173245155794,939.3098294731755,19.95870793031051,62.293898508738344,16.320846168789984,32.75198534810518,1727.0,408.2867855291895,98.75571528024918,31.097447592966933,1.7682362790364972,33.18388860887133,9.994558777008681,1.0125192550531192,8.710841613320763,215.26692539233028,135.8420462130096,126.98992596789675,521.1825940438007,101.69276042981069,30.027315153689145,170.0,49.0354995727539,107.0,5.999890137463802,0.0,7.2644525687463135
2017-06-01,5152.0,1539.0,3.235024463996519,116.38350762106339,19.835992738604524,35.9455582942755,138.96685221954218,498.4509501050336,567.0,43.44127851817738,3.522352244704954,4.232566809281696,106.80406606197337,8.0,1882.0,162.23771615186664,23.483489993488515,43.26443405111782,4.552328679103078,8.9532769002253,19.580381110165014,53.776051289076214,365.5635627761954,18.94182898973664,110.86053940292895,76.16196232676144,857.7132153497067,24.825868360979214,62.37954911915579,12.863373667933029,31.427240312927044,1627.0,387.9536779019587,86.5771808270317,25.176036095944465,1.793039368424158,31.554376458230184,11.064423568325632,0.9915129471919486,9.667042402082053,198.5265665408398,140.49324547803914,124.10529952124674,524.3450347650896,50.50747187726656,30.62977630336862,104.0,,88.0,10.050933226943002,0.0,5.337275032768946
2017-07-01,5298.0,1401.0,1.8993020202324251,196.34222769282476,21.858735494315606,45.303848551498845,102.14549844873534,679.163153835164,246.87286849095005,68.741777461022,2.864645080640909,5.619840055704105,26.36726150568572,6.082201910167888,2095.0,165.43378087184084,23.55825823212213,49.78578698309129,4.9864468198502365,10.23909313231705,16.525788000755696,55.22810619015934,502.7686729668626,17.540759992140902,116.40246177439967,80.51965192798518,914.4305218685752,26.095161894279,66.03214849519274,11.118070254102332,31.21098757666363,1683.0,482.02718236018677,81.10988159381972,29.88305194219165,2.2490411743919236,30.829344495050993,13.933296048052362,0.9586195155570734,9.762245690853868,195.69941613057824,155.32253259765454,149.45868358754868,452.6880282279859,42.90638096991453,33.103821243038546,118.0,,89.0,12.92016560584306,0.0,8.62895781570113
2017-08-01,5265.0,1369.0,1.506894983001983,177.83503151584927,14.239798162132487,57.37272409879355,48.42775439819485,642.6859656514198,369.0,28.905919030308617,2.7411615718156064,6.76241320371627,12.167991042137121,8.0,2075.0,153.1642135554573,21.472206721704406,52.046714445983426,5.4165961369871996,9.462187154451373,15.025406881453808,57.89226155583304,474.1143832647928,17.900537996669282,130.94288883195222,89.67269539952568,918.8687197717361,23.533192061022373,55.64804981828086,11.398605983355075,31.95613982868048,1626.0,333.6179523747313,79.69871502187789,30.10541525513964,2.1255493586313574,29.654657528465233,13.166384444628386,1.1515109011415896,9.619091916144477,214.7444202687886,159.7293063935867,120.41029032679714,523.3178265641355,64.07850637135553,29.982100694277722,195.0,58.13087081909172,102.0,22.879149060696342,0.0,9.563210981897992
2017-09-01,5268.0,1384.0,2.0427940812078282,209.0,14.0,55.0,34.0,460.0,440.0,41.0,2.0,6.0,112.0,8.0,1968.0,195.0,16.0,54.0,8.0,14.0,15.0,85.0,479.0,24.0,113.0,85.0,742.0,27.0,63.0,13.0,35.0,1721.0,314.0,83.0,28.0,2.0,38.0,15.0,11.0,9.0,213.0,153.0,122.0,541.0,163.0,27.0,194.0,0.0,153.0,32.0,0.0,9.0
2017-10-01,5280.0,1151.0,2.0,179.0,16.0,59.0,68.0,542.0,216.0,35.0,4.0,2.0,19.0,8.0,1942.0,188.0,20.0,63.0,6.0,16.0,13.0,72.0,438.0,30.0,105.0,92.0,761.0,26.0,65.0,10.0,34.0,1889.0,447.0,84.0,28.0,2.0,42.0,17.0,18.0,9.0,295.0,205.0,110.0,602.0,6.0,23.0,297.0,116.0,110.0,60.0,0.0,13.0
2017-11-01,4668.0,892.0,3.0,130.0,11.0,53.0,38.0,506.0,62.0,18.0,6.0,2.0,54.0,9.0,1741.0,179.0,22.0,63.0,6.0,15.0,12.0,72.0,271.0,27.0,100.0,76.0,772.0,24.0,52.0,14.0,35.0,1712.0,405.0,77.0,25.0,2.0,38.0,14.0,11.0,9.0,209.0,169.0,105.0,524.0,99.0,24.0,323.0,125.0,133.0,56.0,0.0,8.0
2017-12-01,4577.0,1080.0,3.0,96.0,12.0,81.0,24.0,630.0,87.0,9.0,7.0,2.0,122.0,7.0,1570.0,181.0,21.0,48.0,6.0,10.0,14.0,61.0,302.0,37.0,106.0,81.0,568.0,25.0,55.0,20.0,34.0,1618.0,410.0,71.0,21.0,2.0,34.0,10.0,1.0,10.0,265.0,149.0,116.0,504.0,0.0,25.0,310.0,80.0,160.0,53.0,0.0,17.0
2018-01-01,4810.0,1202.0,4.0,140.0,11.0,85.0,18.0,853.0,35.0,8.0,10.0,3.0,30.0,6.0,1671.0,200.0,24.0,56.0,5.0,6.0,13.0,60.0,238.0,21.0,79.0,64.0,765.0,26.0,62.0,13.0,39.0,1521.0,418.0,93.0,17.0,2.0,41.0,11.0,0.0,7.0,264.0,176.0,107.0,328.0,8.0,48.0,417.0,161.0,183.0,59.0,0.0,12.0
2018-02-01,4304.0,1070.0,3.0,147.0,11.0,60.0,74.0,668.0,31.0,17.0,8.0,1.0,44.0,6.0,1573.0,179.0,17.0,51.0,4.0,5.0,13.0,57.0,269.0,13.0,76.0,62.0,710.0,20.0,51.0,15.0,31.0,1295.0,262.0,77.0,19.0,2.0,37.0,11.0,2.0,7.0,129.0,144.0,93.0,490.0,1.0,18.0,367.0,138.0,147.0,64.0,0.0,19.0
2018-03-01,5417.0,1369.0,3.0,156.0,16.0,68.0,102.0,879.0,51.0,25.0,9.0,2.0,51.0,9.0,1973.0,226.0,25.0,59.0,6.0,7.0,21.0,66.0,382.0,21.0,81.0,76.0,856.0,22.0,69.0,20.0,34.0,1713.0,320.0,107.0,22.0,2.0,41.0,14.0,1.0,8.0,246.0,154.0,124.0,637.0,1.0,25.0,361.0,125.0,162.0,59.0,0.0,14.0
2018-04-01,5216.0,1189.0,6.0,154.0,20.0,50.0,88.0,683.0,109.0,11.0,9.0,0.0,51.0,8.0,1991.0,201.0,17.0,54.0,6.0,13.0,18.0,55.0,423.0,15.0,94.0,73.0,884.0,21.0,70.0,16.0,32.0,1729.0,359.0,101.0,23.0,3.0,39.0,13.0,1.0,10.0,222.0,160.0,118.0,649.0,2.0,30.0,308.0,91.0,138.0,58.0,0.0,21.0
2018-05-01,5163.0,1143.0,5.0,93.0,15.0,38.0,98.0,565.0,210.0,32.0,5.0,7.0,76.0,8.0,2113.0,190.0,21.0,60.0,4.0,16.0,15.0,57.0,339.0,21.0,97.0,73.0,1090.0,19.0,74.0,15.0,28.0,1628.0,367.0,81.0,20.0,4.0,35.0,11.0,1.0,8.0,247.0,149.0,106.0,577.0,0.0,31.0,280.0,81.0,106.0,46.0,1.0,18.0
2018-06-01,5133.0,1171.0,2.0,152.0,18.0,36.0,124.0,475.0,252.0,43.0,6.0,12.0,40.0,10.0,1930.0,212.0,24.0,54.0,4.0,17.0,17.0,57.0,294.0,19.0,104.0,71.0,926.0,23.0,59.0,21.0,28.0,1800.0,384.0,87.0,26.0,2.0,39.0,12.0,0.0,9.0,202.0,212.0,119.0,635.0,55.0,21.0,232.0,85.0,119.0,20.0,0.0,8.0
2018-07-01,5415.0,1106.0,2.0,143.0,17.0,43.0,108.0,638.0,41.0,31.0,5.0,15.0,47.0,11.0,2023.0,249.0,17.0,65.0,7.0,18.0,22.0,56.0,352.0,16.0,136.0,83.0,859.0,24.0,71.0,12.0,33.0,1921.0,482.0,83.0,23.0,2.0,46.0,12.0,1.0,9.0,201.0,202.0,148.0,678.0,9.0,22.0,365.0,198.0,124.0,24.0,0.0,19.0
2018-08-01,5202.0,1096.0,3.0,175.0,14.0,44.0,86.0,621.0,31.0,32.0,5.0,23.0,46.0,10.0,2080.0,242.0,23.0,72.0,6.0,15.0,18.0,56.0,462.0,17.0,109.0,92.0,833.0,22.0,64.0,22.0,25.0,1814.0,354.0,82.0,24.0,3.0,39.0,12.0,1.0,9.0,179.0,219.0,119.0,715.0,5.0,34.0,212.0,49.0,122.0,18.0,0.0,18.0
2018-09-01,5037.0,943.0,2.0,184.0,26.0,43.0,25.0,484.0,76.0,36.0,9.0,35.0,13.0,9.0,1994.0,239.0,23.0,74.0,6.0,15.0,19.0,64.0,345.0,19.0,113.0,89.0,858.0,19.0,59.0,21.0,31.0,1650.0,321.0,82.0,24.0,2.0,42.0,13.0,1.0,8.0,180.0,191.0,119.0,639.0,5.0,24.0,450.0,177.0,212.0,49.0,0.0,13.0
2018-10-01,5398.0,1108.0,4.0,247.0,11.0,41.0,52.0,465.0,202.0,25.0,6.0,34.0,12.0,8.0,2046.0,256.0,26.0,100.0,6.0,18.0,18.0,77.0,369.0,22.0,104.0,88.0,824.0,28.0,66.0,14.0,30.0,1833.0,343.0,98.0,27.0,3.0,56.0,12.0,1.0,10.0,184.0,178.0,143.0,664.0,90.0,25.0,412.0,113.0,222.0,60.0,0.0,18.0
2018-11-01,5350.0,1152.0,2.0,145.0,7.0,45.0,55.0,397.0,386.0,17.0,5.0,20.0,62.0,10.0,1784.0,249.0,29.0,14.0,7.0,14.0,14.0,53.0,230.0,29.0,106.0,84.0,751.0,26.0,49.0,8.0,32.0,1910.0,391.0,99.0,27.0,3.0,48.0,12.0,1.0,10.0,228.0,215.0,144.0,706.0,2.0,25.0,504.0,227.0,187.0,80.0,0.0,10.0
2018-12-01,5336.0,1473.0,3.0,114.0,8.0,56.0,26.0,841.0,354.0,10.0,6.0,15.0,32.0,9.0,1766.0,259.0,35.0,96.0,8.0,13.0,11.0,60.0,287.0,35.0,112.0,84.0,641.0,25.0,49.0,16.0,34.0,1804.0,317.0,89.0,23.0,3.0,41.0,10.0,0.0,10.0,222.0,191.0,146.0,715.0,8.0,29.0,292.0,79.0,170.0,51.0,0.0,0.0
2019-01-01,4585.0,1336.0,4.0,152.0,7.0,61.0,17.0,967.0,79.0,6.0,6.0,9.0,18.0,9.0,1764.0,224.0,21.0,68.0,6.0,5.0,12.0,65.0,390.0,26.0,67.0,58.0,705.0,17.0,46.0,23.0,32.0,1152.0,221.0,83.0,20.0,2.0,43.0,11.0,0.0,9.0,207.0,157.0,95.0,230.0,51.0,21.0,333.0,42.0,188.0,92.0,0.0,12.0
2019-02-01,4448.0,1082.0,4.0,155.0,10.0,61.0,58.0,715.0,28.0,8.0,5.0,8.0,22.0,9.0,1620.0,222.0,23.0,61.0,5.0,6.0,11.0,61.0,370.0,18.0,80.0,63.0,585.0,22.0,52.0,8.0,32.0,1351.0,235.0,84.0,23.0,2.0,44.0,12.0,1.0,13.0,157.0,119.0,99.0,535.0,7.0,20.0,395.0,164.0,129.0,91.0,0.0,12.0
2019-03-01,5137.0,1348.0,3.0,155.0,16.0,43.0,63.0,950.0,53.0,16.0,11.0,4.0,24.0,10.0,1797.0,237.0,22.0,48.0,6.0,8.0,17.0,46.0,349.0,19.0,84.0,73.0,759.0,23.0,47.0,25.0,34.0,1589.0,281.0,79.0,20.0,2.0,41.0,11.0,2.0,13.0,250.0,117.0,119.0,632.0,1.0,21.0,403.0,128.0,184.0,83.0,0.0,7.0
2019-04-01,5337.0,1412.0,4.0,101.0,17.0,39.0,77.0,929.0,183.0,11.0,5.0,6.0,31.0,9.0,1865.0,263.0,24.0,42.0,5.0,11.0,15.0,71.0,322.0,16.0,88.0,71.0,819.0,19.0,51.0,16.0,32.0,1691.0,353.0,88.0,27.0,2.0,35.0,11.0,1.0,13.0,225.0,202.0,113.0,584.0,14.0,23.0,369.0,122.0,167.0,67.0,0.0,14.0
2019-05-01,6044.0,1830.0,5.0,92.0,14.0,33.0,92.0,880.0,610.0,8.0,7.0,9.0,69.0,12.0,2203.0,316.0,30.0,36.0,7.0,12.0,15.0,65.0,456.0,19.0,96.0,79.0,945.0,21.0,58.0,13.0,36.0,1630.0,391.0,72.0,23.0,3.0,43.0,14.0,1.0,12.0,199.0,184.0,124.0,522.0,7.0,26.0,380.0,146.0,158.0,73.0,0.0,4.0
2019-06-01,5239.0,1169.0,2.0,71.0,15.0,32.0,105.0,645.0,184.0,59.0,7.0,16.0,23.0,11.0,2156.0,326.0,29.0,39.0,6.0,12.0,17.0,57.0,484.0,17.0,96.0,64.0,889.0,22.0,51.0,16.0,31.0,1589.0,319.0,66.0,26.0,2.0,37.0,11.0,1.0,14.0,205.0,172.0,122.0,588.0,2.0,26.0,326.0,158.0,117.0,44.0,0.0,6.0
2019-07-01,5856.0,1703.0,1.0,119.0,10.0,51.0,97.0,866.0,485.0,19.0,2.0,11.0,0.0,13.0,2207.0,314.0,27.0,51.0,6.0,13.0,16.0,73.0,444.0,22.0,117.0,82.0,935.0,17.0,44.0,8.0,35.0,1577.0,338.0,54.0,25.0,3.0,43.0,13.0,1.0,15.0,199.0,173.0,119.0,568.0,2.0,24.0,370.0,151.0,176.0,35.0,0.0,9.0
2019-08-01,5568.0,1505.0,2.0,183.0,13.0,52.0,51.0,710.0,412.0,32.0,2.0,14.0,21.0,12.0,2097.0,367.0,21.0,60.0,7.0,14.0,19.0,72.0,464.0,27.0,87.0,82.0,750.0,23.0,55.0,14.0,34.0,1678.0,330.0,51.0,26.0,3.0,37.0,11.0,1.0,13.0,207.0,183.0,123.0,561.0,83.0,48.0,288.0,72.0,175.0,39.0,0.0,4.0
2019-09-01,5746.0,1584.0,2.0,119.0,14.0,58.0,35.0,656.0,630.0,13.0,2.0,15.0,31.0,9.0,2081.0,385.0,21.0,64.0,6.0,16.0,13.0,67.0,408.0,17.0,73.0,82.0,817.0,22.0,48.0,8.0,33.0,1725.0,426.0,55.0,29.0,2.0,38.0,10.0,1.0,14.0,214.0,149.0,128.0,590.0,9.0,61.0,356.0,134.0,182.0,36.0,0.0,3.0
2019-10-01,5889.0,1607.0,1.0,156.0,12.0,65.0,41.0,619.0,628.0,22.0,4.0,11.0,36.0,12.0,2226.0,446.0,20.0,101.0,8.0,17.0,16.0,63.0,361.0,32.0,73.0,77.0,901.0,24.0,48.0,9.0,32.0,1636.0,280.0,69.0,29.0,2.0,37.0,12.0,1.0,13.0,233.0,220.0,118.0,593.0,6.0,24.0,420.0,154.0,188.0,63.0,0.0,15.0
2019-11-01,5893.0,1573.0,2.0,132.0,9.0,60.0,44.0,663.0,576.0,22.0,7.0,9.0,40.0,9.0,1976.0,411.0,21.0,99.0,7.0,16.0,13.0,80.0,305.0,24.0,72.0,76.0,749.0,19.0,37.0,12.0,34.0,1985.0,309.0,71.0,23.0,2.0,35.0,10.0,0.0,13.0,247.0,203.0,103.0,527.0,1.0,439.0,359.0,115.0,170.0,67.0,0.0,6.0
2019-12-01,5374.0,1372.0,2.0,123.0,10.0,86.0,31.0,808.0,227.0,22.0,9.0,12.0,31.0,10.0,1970.0,435.0,28.0,103.0,6.0,11.0,13.0,57.0,345.0,25.0,80.0,82.0,661.0,23.0,47.0,17.0,35.0,1610.0,358.0,70.0,20.0,2.0,38.0,10.0,0.0,12.0,220.0,166.0,109.0,524.0,12.0,69.0,422.0,98.0,237.0,82.0,0.0,5.0
2020-01-01,4579.0,1541.0,2.0,103.0,8.0,72.0,21.0,1158.0,127.0,6.0,5.0,6.0,25.81774139404289,5.496310358738697,1646.0,292.0,23.0,92.0,6.0,6.0,11.0,60.0,357.0,16.0,47.0,63.0,573.0,21.0,37.0,7.0,35.0,1037.0,216.0,70.0,21.0,1.0,36.0,8.0,0.0,10.0,161.0,136.0,80.0,270.0,5.0,21.0,355.0,75.0,203.0,73.0,0.0,4.0
2020-02-01,4378.0,1209.0,3.0,154.0,12.0,67.0,61.0,762.0,96.0,15.0,3.0,6.0,23.0,7.0,1490.0,239.0,19.0,80.0,7.0,6.0,14.0,60.0,287.0,25.0,53.0,67.0,539.0,16.0,36.0,5.0,38.0,1283.0,230.0,63.0,17.0,1.0,33.0,10.0,1.0,10.0,192.0,100.0,97.0,493.0,5.0,30.0,395.0,56.0,242.0,88.0,0.0,10.0
2020-03-01,4383.0,1340.0,1.0,127.0,15.0,50.0,74.0,947.0,90.0,12.0,2.0,2.0,12.0,7.0,1491.0,266.0,23.0,64.0,5.0,5.0,11.0,52.0,217.0,11.0,46.0,67.0,630.0,13.0,38.0,13.0,28.0,1264.0,339.0,69.0,19.0,1.0,32.0,9.0,0.0,9.0,182.0,116.0,73.0,399.0,1.0,16.0,287.0,71.0,132.0,82.0,0.0,3.0
2020-04-01,4349.0,1567.0,0.0,105.0,20.0,56.0,76.0,943.0,341.0,5.0,2.0,2.0,11.0,7.0,1810.0,261.0,14.0,53.0,4.0,7.0,15.0,48.0,459.0,13.0,57.0,62.0,752.0,16.0,18.0,4.0,26.0,704.0,222.0,61.0,6.0,1.0,31.0,5.0,0.0,4.0,161.0,102.0,46.0,57.0,0.0,9.0,269.0,83.0,110.0,69.0,0.0,6.0
2020-05-01,5078.0,1998.0,1.0,128.0,21.0,58.0,129.0,788.0,828.0,12.0,1.0,3.0,17.0,11.0,2074.0,322.0,14.0,53.0,6.0,8.0,14.0,57.0,512.0,8.0,54.0,74.0,875.0,15.0,24.0,6.0,32.0,764.0,216.0,52.0,6.0,1.0,34.0,5.0,0.0,6.0,139.0,103.0,78.0,97.0,11.0,13.0,242.0,101.0,96.0,38.0,0.0,8.0
2020-06-01,4786.0,1706.0,2.0,114.0,22.0,58.0,86.0,845.0,538.0,17.0,1.0,7.0,10.0,10.0,1974.0,267.0,16.0,54.0,5.0,8.0,12.0,47.0,476.0,10.0,60.0,50.0,905.0,13.0,20.0,6.0,30.0,859.0,218.0,43.0,12.0,1.0,23.0,6.0,0.0,8.0,153.0,89.0,80.0,209.0,1.0,17.0,247.0,86.0,112.0,32.0,0.0,8.0
2020-07-01,4931.0,1538.0,1.0,76.0,15.0,58.0,61.0,806.0,460.0,20.0,0.5594702698290334,14.0,14.956498682498921,11.0,2024.0,282.0,14.0,87.0,5.0,12.0,16.0,62.0,526.0,29.0,84.0,79.0,758.0,15.0,22.0,3.0,30.0,1061.0,330.0,57.0,11.0,2.0,29.0,9.0,0.0,8.0,128.0,104.0,93.0,269.0,0.0,21.0,308.0,146.0,130.0,25.0,7.0,8.0
2020-08-01,4955.0,1642.0,1.0,152.0,14.0,69.0,41.0,862.0,430.0,8.0,1.0,17.0,35.0,12.0,1863.0,302.0,20.0,91.0,6.0,11.0,16.0,62.0,372.0,16.0,78.0,96.0,713.0,17.0,26.0,7.0,32.0,1239.0,310.0,65.0,14.0,2.0,28.0,8.0,0.0,8.0,171.0,121.0,104.0,329.0,41.0,37.0,210.0,89.0,90.0,24.0,0.0,8.0
